state,district,pincode,forecast_month,forecast,pi_low,pi_high,last_month,last_value
Punjab,Jalandhar,144303,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Jalandhar,144311,2025-10-01,2.0,2.0,2.0,2025-09-01,2
Punjab,Jalandhar,144402,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Jalandhar,144409,2026-01-01,1.42578125,0.0,3.8754470088439783,2025-12-01,1
Punjab,Jalandhar,144410,2026-01-01,5.525390625,0.0,13.4100222570881,2025-12-01,3
Punjab,Jalandhar,144416,2025-12-01,1.8125,0.8737198152420783,2.751280184757922,2025-11-01,2
Punjab,Jalandhar,144418,2025-09-01,1.5,0.29026173629719954,2.7097382637028007,2025-08-01,2
Punjab,Jalandhar,144419,2025-12-01,1.125,0.3248333506908285,1.9251666493091715,2025-11-01,1
Punjab,Jalandhar,144502,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Jalandhar,144622,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Jalandhar,144623,2025-12-01,1.25,0.20233593170329645,2.2976640682967036,2025-11-01,1
Punjab,Jalandhar,144625,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Jalandhar,144629,2026-01-01,2.6015625,1.299134645796942,3.9039903542030583,2025-12-01,3
Punjab,Jalandhar,144630,2025-12-01,2.34375,0.8001524957483364,3.8873475042516636,2025-11-01,2
Punjab,Jalandhar,144632,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Punjab,Jalandhar,144633,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Punjab,Jalandhar,144701,2026-01-01,1.4375,0.2443312086272611,2.630668791372739,2025-12-01,1
Punjab,Jalandhar,144702,2026-01-01,2.140625,0.0,5.1372849427600915,2025-12-01,1
Punjab,Jalandhar,144703,2025-12-01,1.25,0.0,2.850333298618343,2025-11-01,1
Punjab,Jalandhar,144801,2026-01-01,3.625,0.0,8.841698015788875,2025-12-01,2
Punjab,Jalandhar,144803,2025-11-01,1.25,0.17646378728987422,2.323536212710126,2025-10-01,1
Punjab,Jalandhar,144805,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Punjab,Jalandhar,144806,2025-12-01,2.078125,0.9711340805220539,3.185115919477946,2025-11-01,2
Punjab,Kapurthala,144401,2026-01-01,13.5390625,0.0,69.22344638032686,2025-12-01,18
Punjab,Kapurthala,144402,2026-01-01,2.03125,0.0,4.393041584196093,2025-12-01,3
Punjab,Kapurthala,144403,2025-12-01,1.375,0.2036759628522944,2.5463240371477056,2025-11-01,1
Punjab,Kapurthala,144405,2026-01-01,2.421875,0.0,7.47575616914069,2025-12-01,1
Punjab,Kapurthala,144407,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Kapurthala,144408,2026-01-01,2.0,2.0,2.0,2025-12-01,2
Punjab,Kapurthala,144601,2026-01-01,22.21826171875,0.0,91.8682350162686,2025-12-01,14
Punjab,Kapurthala,144602,2026-01-01,2.0,2.0,2.0,2025-12-01,2
Punjab,Kapurthala,144606,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Kapurthala,144620,2026-01-01,4.978515625,0.6421660661531421,9.314865183846859,2025-12-01,6
Punjab,Kapurthala,144621,2026-01-01,1.638671875,0.0,3.707133654782942,2025-12-01,1
Punjab,Kapurthala,144622,2025-12-01,2.23046875,0.0,4.561541206201904,2025-11-01,3
Punjab,Kapurthala,144623,2025-12-01,1.5,0.11407070887436688,2.885929291125633,2025-11-01,1
Punjab,Kapurthala,144624,2025-12-01,1.03125,0.6135296911685327,1.4489703088314672,2025-11-01,1
Punjab,Kapurthala,144625,2025-12-01,1.125,0.0,2.2894135105405686,2025-11-01,1
Punjab,Kapurthala,144626,2026-01-01,2.986328125,0.0,6.308949596411015,2025-12-01,4
Punjab,Kapurthala,144628,2026-01-01,1.5625,0.0,3.6400347381536835,2025-12-01,1
Punjab,Kapurthala,144629,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Punjab,Kapurthala,144631,2025-10-01,1.25,0.0,3.0539016537690156,2025-09-01,1
Punjab,Kapurthala,144632,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Kapurthala,144802,2026-01-01,1.349609375,0.11962564113178775,2.5795931088682122,2025-12-01,1
Punjab,Kapurthala,144803,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Punjab,Kapurthala,144804,2025-12-01,4.353515625,1.5207119480265514,7.186319301973448,2025-11-01,5
Punjab,Kapurthala,144819,2026-01-01,1.5234375,0.0,4.042281516543101,2025-12-01,1
Punjab,Ludhiana,141001,2026-01-01,24.6083984375,0.0,103.76570863601991,2025-12-01,18
Punjab,Ludhiana,141002,2026-01-01,5.943359375,0.0,14.472315074692187,2025-12-01,6
Punjab,Ludhiana,141003,2026-01-01,24.5341796875,0.0,106.9923237484296,2025-12-01,25
Punjab,Ludhiana,141006,2026-01-01,2.0625,0.7289905667841992,3.396009433215801,2025-12-01,2
Punjab,Ludhiana,141007,2026-01-01,24.4775390625,0.0,131.6657557772294,2025-12-01,19
Punjab,Ludhiana,141008,2026-01-01,29.90625,0.0,145.6231332735772,2025-12-01,25
Punjab,Ludhiana,141010,2026-01-01,14.47998046875,0.0,46.35673365562705,2025-12-01,15
Punjab,Ludhiana,141012,2026-01-01,4.474609375,0.0,19.92443167725171,2025-12-01,4
Punjab,Ludhiana,141013,2026-01-01,6.45556640625,0.0,15.172233840182905,2025-12-01,4
Punjab,Ludhiana,141014,2026-01-01,7.51611328125,0.0,17.263162631958828,2025-12-01,9
Punjab,Ludhiana,141015,2026-01-01,9.08984375,0.0,53.75634519861321,2025-12-01,8
Punjab,Ludhiana,141016,2026-01-01,9.1611328125,0.7542218707018051,17.568043754298195,2025-12-01,8
Punjab,Ludhiana,141017,2026-01-01,1.5546875,0.3244451920627447,2.7849298079372553,2025-12-01,2
Punjab,Ludhiana,141101,2026-01-01,2.888671875,0.064541374865271,5.7128023751347285,2025-12-01,2
Punjab,Ludhiana,141102,2025-12-01,2.28125,0.7827683659880382,3.779731634011962,2025-11-01,2
Punjab,Ludhiana,141103,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Punjab,Ludhiana,141104,2025-12-01,1.375,0.21058648945943115,2.5394135105405686,2025-11-01,1
Punjab,Ludhiana,141105,2026-01-01,1.75,0.7023359317032964,2.7976640682967036,2025-12-01,2
Punjab,Ludhiana,141106,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Ludhiana,141107,2025-12-01,1.25,0.20233593170329645,2.2976640682967036,2025-11-01,1
Punjab,Ludhiana,141108,2025-11-01,1.5,0.2603871572139953,2.7396128427860047,2025-10-01,1
Punjab,Ludhiana,141109,2026-01-01,3.28125,1.09289724063802,5.46960275936198,2025-12-01,4
Punjab,Ludhiana,141110,2025-12-01,1.328125,0.12363255449357369,2.5326174455064265,2025-11-01,1
Punjab,Ludhiana,141112,2025-12-01,2.546875,0.03858883467127372,5.055161165328727,2025-11-01,2
Punjab,Ludhiana,141113,2026-01-01,1.375,0.21058648945943115,2.5394135105405686,2025-12-01,1
Punjab,Ludhiana,141114,2026-01-01,3.720703125,0.0,9.566209542168355,2025-12-01,3
Punjab,Ludhiana,141115,2026-01-01,4.0634765625,0.0,10.088534258278948,2025-12-01,2
Punjab,Ludhiana,141116,2026-01-01,3.39599609375,0.0,8.873125512009924,2025-12-01,2
Punjab,Ludhiana,141117,2026-01-01,2.0,0.28917174054982,3.71082825945018,2025-12-01,2
Punjab,Ludhiana,141118,2025-12-01,1.671875,0.0,4.036724718595245,2025-11-01,1
Punjab,Ludhiana,141119,2025-12-01,1.078125,0.43388751761343913,1.7223624823865609,2025-11-01,1
Punjab,Ludhiana,141120,2026-01-01,4.74609375,2.5182461353104615,6.973941364689539,2025-12-01,5
Punjab,Ludhiana,141121,2026-01-01,2.09765625,0.8736402341157214,3.3216722658842786,2025-12-01,2
Punjab,Ludhiana,141122,2026-01-01,1.75,0.7023359317032964,2.7976640682967036,2025-12-01,2
Punjab,Ludhiana,141123,2026-01-01,3.0302734375,0.5129858522552637,5.547561022744736,2025-12-01,3
Punjab,Ludhiana,141124,2026-01-01,1.75,0.7085168946048479,2.791483105395152,2025-12-01,2
Punjab,Ludhiana,141125,2025-12-01,1.25,0.2085168946048479,2.291483105395152,2025-11-01,1
Punjab,Ludhiana,141126,2025-11-01,3.8203125,0.0,9.266704672306492,2025-10-01,6
Punjab,Ludhiana,141201,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Ludhiana,141202,2026-01-01,1.25,0.17646378728987422,2.323536212710126,2025-12-01,1
Punjab,Ludhiana,141203,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Punjab,Ludhiana,141204,2026-01-01,1.8828125,1.1106835492117892,2.6549414507882108,2025-12-01,2
Punjab,Ludhiana,141205,2025-11-01,2.25,0.25571168524886034,4.24428831475114,2025-10-01,3
Punjab,Ludhiana,141206,2026-01-01,2.01953125,0.0,4.414897609332596,2025-12-01,3
Punjab,Ludhiana,141401,2026-01-01,5.5830078125,0.0,13.650921668713009,2025-12-01,4
Punjab,Ludhiana,141411,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Punjab,Ludhiana,141412,2025-10-01,1.75,0.7023359317032964,2.7976640682967036,2025-09-01,2
Punjab,Ludhiana,141413,2025-11-01,1.5,0.2991635368861858,2.700836463113814,2025-10-01,2
Punjab,Ludhiana,141414,2025-12-01,1.75,0.1620246724128107,3.3379753275871895,2025-11-01,2
Punjab,Ludhiana,141415,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Ludhiana,141416,2026-01-01,1.796875,0.7418494200451942,2.8519005799548056,2025-12-01,2
Punjab,Ludhiana,141417,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Ludhiana,141418,2025-12-01,1.25,0.0,2.592084104514223,2025-11-01,1
Punjab,Ludhiana,141419,2025-12-01,1.5,0.2991635368861858,2.700836463113814,2025-11-01,2
Punjab,Ludhiana,141421,2026-01-01,2.880859375,0.0,6.678957964549575,2025-12-01,2
Punjab,Ludhiana,141422,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Ludhiana,142021,2026-01-01,1.81640625,0.0,4.899804635876238,2025-12-01,1
Punjab,Ludhiana,142022,2026-01-01,2.96875,1.4703026644266608,4.467197335573339,2025-12-01,3
Punjab,Ludhiana,142023,2026-01-01,1.125,0.3248333506908285,1.9251666493091715,2025-12-01,1
Punjab,Ludhiana,142024,2025-12-01,1.5,0.29026173629719954,2.7097382637028007,2025-11-01,2
Punjab,Ludhiana,142025,2026-01-01,1.625,0.46058648945943115,2.7894135105405686,2025-12-01,2
Punjab,Ludhiana,142026,2026-01-01,4.3134765625,0.0,26.744083655992764,2025-12-01,1
Punjab,Ludhiana,142027,2025-11-01,1.3125,0.04815989645353036,2.57684010354647,2025-10-01,1
Punjab,Ludhiana,142028,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Punjab,Ludhiana,142029,2026-01-01,1.0625,0.48114754710519747,1.6438524528948024,2025-12-01,1
Punjab,Ludhiana,142030,2025-12-01,1.90625,0.0,4.68013850459016,2025-11-01,1
Punjab,Ludhiana,142031,2025-12-01,2.0,0.0,4.419476527405601,2025-11-01,3
Punjab,Ludhiana,142032,2026-01-01,1.4375,0.0,4.375104106846777,2025-12-01,1
Punjab,Ludhiana,142033,2026-01-01,4.51953125,0.8941378406723408,8.144924659327659,2025-12-01,5
Punjab,Ludhiana,142034,2026-01-01,1.5,0.2991635368861858,2.700836463113814,2025-12-01,2
Punjab,Ludhiana,142035,2026-01-01,1.6171875,0.0,5.066329290080411,2025-12-01,1
Punjab,Ludhiana,142036,2026-01-01,2.0625,0.0,5.1833309602336595,2025-12-01,1
Punjab,Malerkotla,148018,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Malerkotla,148019,2026-01-01,1.5625,0.22834150655535002,2.89665849344465,2025-12-01,2
Punjab,Malerkotla,148020,2026-01-01,3.15625,0.0,7.383681783858787,2025-12-01,2
Punjab,Malerkotla,148021,2026-01-01,3.2607421875,0.8609657665667787,5.660518608433222,2025-12-01,4
Punjab,Malerkotla,148022,2026-01-01,2.1171875,0.0,6.7329319490021255,2025-12-01,1
Punjab,Malerkotla,148023,2026-01-01,18.58154296875,11.660892001513826,25.502193935986174,2025-12-01,18
Punjab,Mansa,148109,2026-01-01,2.3359375,0.4553823159088781,4.216492684091122,2025-12-01,3
Punjab,Mansa,151302,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Mansa,151501,2026-01-01,3.90625,2.671334628922182,5.141165371077818,2025-12-01,4
Punjab,Mansa,151502,2026-01-01,4.39501953125,0.4492296455432241,8.340809416956777,2025-12-01,3
Punjab,Mansa,151503,2026-01-01,3.453125,1.9272321451937326,4.979017854806267,2025-12-01,3
Punjab,Mansa,151504,2026-01-01,1.56640625,0.0,4.035649511549416,2025-12-01,1
Punjab,Mansa,151505,2026-01-01,8.0244140625,2.9176235008075135,13.131204624192486,2025-12-01,8
Punjab,Mansa,151506,2026-01-01,2.0048828125,0.5178015045703774,3.4919641204296226,2025-12-01,2
Punjab,Mansa,151507,2025-12-01,1.8828125,0.0,5.441175122369986,2025-11-01,1
Punjab,Mansa,151508,2025-12-01,1.984375,0.6768112054098177,3.291938794590182,2025-11-01,2
Punjab,Mansa,151509,2026-01-01,1.12890625,0.3245018259353414,1.9333106740646586,2025-12-01,1
Punjab,Moga,142001,2026-01-01,8.9501953125,0.44014875895264893,17.46024186604735,2025-12-01,6
Punjab,Moga,142011,2026-01-01,2.2109375,1.0237899081235113,3.3980850918764887,2025-12-01,2
Punjab,Moga,142037,2026-01-01,1.625,0.3876595933005007,2.8623404066994995,2025-12-01,2
Punjab,Moga,142038,2026-01-01,3.99609375,1.1852695227211307,6.80691797727887,2025-12-01,3
Punjab,Moga,142039,2026-01-01,2.640625,0.0,8.777148542594519,2025-12-01,1
Punjab,Moga,142040,2026-01-01,1.28125,0.0,2.8954430462693823,2025-12-01,1
Punjab,Moga,142041,2026-01-01,1.625,0.4536759628522944,2.7963240371477056,2025-12-01,2
Punjab,Moga,142042,2026-01-01,5.4248046875,0.8554889021445442,9.994120472855457,2025-12-01,7
Punjab,Moga,142043,2026-01-01,2.5693359375,1.2851056495950208,3.853566225404979,2025-12-01,3
Punjab,Moga,142045,2025-12-01,1.515625,0.0,3.2128275248203026,2025-11-01,1
Punjab,Moga,142046,2025-12-01,2.6875,0.17657516452368416,5.198424835476316,2025-11-01,3
Punjab,Moga,142048,2026-01-01,7.44189453125,1.614023416781472,13.269765645718529,2025-12-01,6
Punjab,Moga,142049,2026-01-01,3.298828125,1.307648278734703,5.290007971265297,2025-12-01,4
Punjab,Moga,142053,2026-01-01,2.69140625,0.0,6.179848397982601,2025-12-01,2
Punjab,Moga,142054,2025-12-01,1.5078125,0.30767242394188576,2.7079525760581142,2025-11-01,2
Punjab,Moga,142055,2026-01-01,1.9296875,0.0,4.118022508182893,2025-12-01,2
Punjab,Moga,142056,2025-11-01,3.5,0.0,7.206665538157537,2025-10-01,3
Punjab,Moga,142057,2025-11-01,2.1875,0.0669029697498198,4.30809703025018,2025-10-01,3
Punjab,Moga,142058,2026-01-01,2.2734375,0.26688361648316095,4.279991383516839,2025-12-01,3
Punjab,Moga,151207,2026-01-01,1.75,0.0,4.970608638130377,2025-12-01,1
Punjab,Moga,151208,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Moga,152028,2026-01-01,1.1328125,0.12093931296527605,2.144685687034724,2025-12-01,1
Punjab,Muktsar,151210,2025-06-01,2.0,2.0,2.0,2025-05-01,2
Punjab,Muktsar,152025,2026-01-01,2.25,0.6621700714267664,3.8378299285732336,2025-12-01,2
Punjab,Muktsar,152026,2026-01-01,3.9140625,0.0,9.27253216571887,2025-12-01,6
Punjab,Muktsar,152031,2025-12-01,1.15625,0.0,2.5777667053502196,2025-11-01,1
Punjab,Muktsar,152032,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Muktsar,152101,2026-01-01,2.421875,0.0,4.852374256577805,2025-12-01,2
Punjab,Muktsar,152107,2026-01-01,3.345703125,1.8574009667632578,4.834005283236742,2025-12-01,3
Punjab,Muktsar,152112,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Muktsar,152113,2025-04-01,1.0,1.0,1.0,2025-03-01,1
Punjab,Muktsar,152114,2026-01-01,1.25,0.20233593170329645,2.2976640682967036,2025-12-01,1
Punjab,Muktsar,152115,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Punjab,Nawanshahr,144029,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Punjab,Nawanshahr,144417,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Punjab,Nawanshahr,144422,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Punjab,Nawanshahr,144501,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Nawanshahr,144503,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Nawanshahr,144504,2025-11-01,1.5,0.11407070887436688,2.885929291125633,2025-10-01,2
Punjab,Nawanshahr,144505,2025-12-01,1.8125,0.06587973418914661,3.5591202658108534,2025-11-01,2
Punjab,Nawanshahr,144506,2025-04-01,1.0,1.0,1.0,2025-03-01,1
Punjab,Nawanshahr,144507,2025-03-01,1.0,1.0,1.0,2025-02-01,1
Punjab,Nawanshahr,144510,2025-11-01,1.75,0.6764637872898742,2.823536212710126,2025-10-01,2
Punjab,Nawanshahr,144511,2025-03-01,1.0,1.0,1.0,2025-02-01,1
Punjab,Nawanshahr,144514,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Nawanshahr,144515,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Punjab,Nawanshahr,144517,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Punjab,Nawanshahr,144518,2025-06-01,1.0,1.0,1.0,2025-05-01,1
Punjab,Nawanshahr,144521,2025-12-01,2.125,0.0,4.367914770263611,2025-11-01,3
Punjab,Nawanshahr,144522,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,Nawanshahr,144524,2025-06-01,1.5,0.11407070887436688,2.885929291125633,2025-05-01,1
Punjab,Nawanshahr,144525,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Nawanshahr,144526,2025-02-01,1.0,1.0,1.0,2025-01-01,1
Punjab,Nawanshahr,144533,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Punjab,Pathankot,143525,2025-10-01,1.0,1.0,1.0,2025-09-01,1
Punjab,Pathankot,143531,2025-12-01,1.5,0.2603871572139953,2.7396128427860047,2025-11-01,2
Punjab,Pathankot,143533,2025-12-01,1.125,0.3248333506908285,1.9251666493091715,2025-11-01,1
Punjab,Pathankot,143534,2026-01-01,2.8974609375,0.0,9.302512730805834,2025-12-01,1
Punjab,Pathankot,145001,2026-01-01,13.515625,5.413328967203194,21.617921032796808,2025-12-01,12
Punjab,Pathankot,145022,2026-01-01,1.96875,0.0,4.701440817265926,2025-12-01,2
Punjab,Pathankot,145023,2026-01-01,3.5380859375,0.0,8.363355126734016,2025-12-01,2
Punjab,Pathankot,145024,2025-12-01,1.75,0.7023359317032964,2.7976640682967036,2025-11-01,2
Punjab,Pathankot,145025,2026-01-01,5.7080078125,0.39104609703699467,11.024969527963005,2025-12-01,4
Punjab,Pathankot,145026,2026-01-01,1.5625,0.0,3.4303882094526243,2025-12-01,1
Punjab,Pathankot,145027,2026-01-01,1.2578125,0.0,2.8526049318128868,2025-12-01,1
Punjab,Pathankot,145029,2026-01-01,1.4140625,0.02180299738746405,2.8063220026125357,2025-12-01,1
Punjab,Pathankot,145101,2026-01-01,2.53125,1.3327612155014068,3.7297387844985934,2025-12-01,3
Punjab,Patiala,140401,2026-01-01,18.96728515625,12.685020845349946,25.249549467150054,2025-12-01,20
Punjab,Patiala,140412,2025-09-01,1.25,0.17646378728987422,2.323536212710126,2025-08-01,1
Punjab,Patiala,140417,2026-01-01,3.9384765625,1.2263476535699898,6.65060547143001,2025-12-01,5
Punjab,Patiala,140601,2025-12-01,1.28125,0.2014357442228909,2.361064255777109,2025-11-01,1
Punjab,Patiala,140602,2026-01-01,1.693359375,0.0,4.062854217344828,2025-12-01,1
Punjab,Patiala,140603,2025-03-01,1.0,1.0,1.0,2025-02-01,1
Punjab,Patiala,140701,2026-01-01,3.4716796875,0.3414687551603892,6.601890619839611,2025-12-01,3
Punjab,Patiala,140702,2026-01-01,4.267578125,0.6945246488881898,7.84063160111181,2025-12-01,5
Punjab,Patiala,147001,2026-01-01,33.31103515625,0.0,120.16719868398991,2025-12-01,28
Punjab,Patiala,147002,2026-01-01,4.080078125,0.44554016894982285,7.714616081050178,2025-12-01,3
Punjab,Patiala,147003,2026-01-01,1.62890625,0.0,3.684657138203897,2025-12-01,1
Punjab,Patiala,147004,2026-01-01,2.25,0.0,4.871008337621678,2025-12-01,2
Punjab,Patiala,147005,2025-04-01,1.5,0.11407070887436688,2.885929291125633,2025-03-01,2
Punjab,Patiala,147021,2026-01-01,3.970703125,0.6452777252110042,7.296128524788996,2025-12-01,5
Punjab,Patiala,147101,2026-01-01,7.216796875,4.593532182455348,9.840061567544652,2025-12-01,7
Punjab,Patiala,147102,2026-01-01,3.37890625,0.7087445688510576,6.049067931148942,2025-12-01,4
Punjab,Patiala,147103,2026-01-01,1.6796875,0.0,3.9586579659523715,2025-12-01,1
Punjab,Patiala,147104,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,Patiala,147105,2026-01-01,10.10546875,4.4535431708703,15.7573943291297,2025-12-01,12
Punjab,Patiala,147111,2026-01-01,5.384765625,3.1052253979515174,7.664305852048482,2025-12-01,6
Punjab,Patiala,147201,2026-01-01,7.10595703125,4.111899359966201,10.100014702533798,2025-12-01,7
Punjab,Patiala,147202,2026-01-01,2.869140625,0.0,5.85139270059423,2025-12-01,2
Punjab,Rupnagar,140001,2026-01-01,4.826171875,0.0,11.240365442345492,2025-12-01,3
Punjab,Rupnagar,140101,2026-01-01,2.375,0.0,6.900882166911631,2025-12-01,2
Punjab,Rupnagar,140102,2025-12-01,1.734375,0.5535873336900392,2.9151626663099606,2025-11-01,2
Punjab,Rupnagar,140103,2025-12-01,1.4375,0.24608200750342268,2.6289179924965773,2025-11-01,1
Punjab,Rupnagar,140108,2026-01-01,3.1484375,1.435452021316586,4.861422978683414,2025-12-01,3
Punjab,Rupnagar,140111,2026-01-01,2.671875,0.5477285262180707,4.796021473781929,2025-12-01,3
Punjab,Rupnagar,140112,2025-09-01,2.21875,0.0,4.674021252443795,2025-08-01,3
Punjab,Rupnagar,140113,2026-01-01,2.2578125,0.5805162086401909,3.9351087913598093,2025-12-01,2
Punjab,Rupnagar,140114,2026-01-01,2.2666015625,0.312997665018351,4.220205459981649,2025-12-01,3
Punjab,Rupnagar,140115,2025-12-01,1.5625,0.3693312086272611,2.755668791372739,2025-11-01,2
Punjab,Rupnagar,140116,2026-01-01,1.98046875,1.5862989710938997,2.3746385289061003,2025-12-01,2
Punjab,Rupnagar,140117,2026-01-01,4.861328125,0.0,12.917150873831385,2025-12-01,2
Punjab,Rupnagar,140118,2026-01-01,2.197265625,0.4570415645694237,3.9374896854305765,2025-12-01,2
Punjab,Rupnagar,140119,2026-01-01,1.8740234375,0.5431580652665478,3.2048888097334522,2025-12-01,2
Punjab,Rupnagar,140123,2026-01-01,1.1953125,0.24362667228812152,2.1469983277118785,2025-12-01,1
Punjab,Rupnagar,140124,2026-01-01,2.1953125,0.2696771870297474,4.120947812970252,2025-12-01,2
Punjab,Rupnagar,140125,2026-01-01,2.38671875,0.6069851976080338,4.166452302391966,2025-12-01,3
Punjab,Rupnagar,140126,2026-01-01,2.78515625,0.0,6.3708218739748785,2025-12-01,2
Punjab,Rupnagar,140133,2026-01-01,2.6484375,1.0440069668279413,4.252868033172058,2025-12-01,3
Punjab,Rupnagar,140301,2025-11-01,1.5,0.11407070887436688,2.885929291125633,2025-10-01,1
Punjab,Rupnagar,140306,2025-03-01,1.0,1.0,1.0,2025-02-01,1
Punjab,Rupnagar,140413,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Rupnagar,141121,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,Rupnagar,160059,2025-07-01,1.0,1.0,1.0,2025-06-01,1
Punjab,S.A.S Nagar,140301,2025-02-01,705.0,705.0,705.0,2025-01-01,705
Punjab,S.A.S Nagar(Mohali),140103,2026-01-01,1.3125,0.19765894037073872,2.4273410596292613,2025-12-01,1
Punjab,S.A.S Nagar(Mohali),140110,2025-09-01,1.0,1.0,1.0,2025-08-01,1
Punjab,S.A.S Nagar(Mohali),140201,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,S.A.S Nagar(Mohali),140301,2026-01-01,1.78125,0.223837659273308,3.338662340726692,2025-12-01,2
Punjab,S.A.S Nagar(Mohali),140306,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,S.A.S Nagar(Mohali),140307,2025-10-01,1.125,0.3248333506908285,1.9251666493091715,2025-09-01,1
Punjab,S.A.S Nagar(Mohali),140308,2025-10-01,1.5,0.11407070887436688,2.885929291125633,2025-09-01,2
Punjab,S.A.S Nagar(Mohali),140413,2025-02-01,1.0,1.0,1.0,2025-01-01,1
Punjab,S.A.S Nagar(Mohali),140501,2026-01-01,2.0,2.0,2.0,2025-12-01,2
Punjab,S.A.S Nagar(Mohali),140507,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,S.A.S Nagar(Mohali),140601,2025-11-01,1.0,1.0,1.0,2025-10-01,1
Punjab,S.A.S Nagar(Mohali),140603,2025-11-01,1.09375,0.39370894548543445,1.7937910545145654,2025-10-01,1
Punjab,S.A.S Nagar(Mohali),140604,2025-05-01,1.0,1.0,1.0,2025-04-01,1
Punjab,S.A.S Nagar(Mohali),140901,2025-11-01,1.375,0.0,2.8168680693502317,2025-10-01,1
Punjab,S.A.S Nagar(Mohali),160014,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,S.A.S Nagar(Mohali),160055,2025-12-01,1.0,1.0,1.0,2025-11-01,1
Punjab,S.A.S Nagar(Mohali),160059,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,S.A.S Nagar(Mohali),160062,2025-11-01,1.375,0.0,3.2525603695158436,2025-10-01,1
Punjab,S.A.S Nagar(Mohali),160071,2026-01-01,1.0,1.0,1.0,2025-12-01,1
Punjab,S.A.S Nagar(Mohali),160103,2025-12-01,2.0,0.0,4.401672926227628,2025-11-01,3
Punjab,SAS Nagar (Mohali),140103,2026-01-01,2.572265625,0.0,6.777595801165216,2025-12-01,1
Punjab,SAS Nagar (Mohali),140109,2026-01-01,3.078125,0.5209462661366282,5.635303733863372,2025-12-01,4
Punjab,SAS Nagar (Mohali),140110,2026-01-01,2.3125,1.0482756626125924,3.5767243373874074,2025-12-01,2
Punjab,SAS Nagar (Mohali),140201,2026-01-01,2.71484375,0.7807429486405721,4.648944551359428,2025-12-01,3
Punjab,SAS Nagar (Mohali),140301,2026-01-01,18.451171875,1.7677292153277548,35.134614534672245,2025-12-01,16
Punjab,SAS Nagar (Mohali),140306,2026-01-01,4.046875,0.7515192998307643,7.342230700169235,2025-12-01,3
Punjab,SAS Nagar (Mohali),140307,2026-01-01,3.703125,0.0,8.570341937941079,2025-12-01,5
Punjab,SAS Nagar (Mohali),140308,2026-01-01,2.69873046875,0.0,5.999041784111455,2025-12-01,4
Punjab,SAS Nagar (Mohali),140401,2026-01-01,1.25,0.17646378728987422,2.323536212710126,2025-12-01,1
